artist_name,artist_URL,song_title,song_URL,song_lyrics,song_runtime,song_year
The Beatles,artist/The-Beatles/3644,Cry for a Shadow,/lyric/31665934/The+Beatles/Cry+for+a+Shadow,"Way down upon the Swanee River, Far, far away That's where my heart is yearning ever, Home where the old folks stay  Way down upon the Swanee River, Far, far away-hey Whoa, that's where my heart is yearning ever, Home where the old folks stay  All up and down the whole creation, Sadly I roam I'm a still a-longin' for the old plantation, Oh, for the old folks at home  Ah-oh-oh!  Oh, my my!  Well, way down upon the Swanee River, Far, far away-hey. Whoa, that's where my heart is yearning ever, Home where the old folks stay.  All up and down the whole creation, Sadly I roam. I'm still a-longin' for the old plantation, And for the old folks at home.  All the world is sad and dreary, Ev'rywhere I roam Oh, darkies, how my heart grows weary, Far from the old folks at home Far from the old folks at home Far from the old folks at home Far from the old folks at home",0:02:24,2014
The Beatles,artist/The-Beatles/3644,This Boy,/lyric/33700490/The+Beatles/This+Boy,Not found,0:03:01,2014
The Beatles,artist/The-Beatles/3644,Love Me Do [Original Single Version],/lyric/30957622/The+Beatles/Love+Me+Do+%5BOriginal+Single+Version%5D,"Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Someone to love Somebody new Someone to love Someone like you  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do Yeah, love me do Whoa, oh, love me do",0:00:00,
The Beatles,artist/The-Beatles/3644,Send Me Some Lovin',/lyric/31070153/The+Beatles/Send+Me+Some+Lovin%27,"(Send me some loving) Mmm, send it, I pray How can I love you When you're so far away  Whoa, honey Send me your picture Oh, send it, my dear So I can hold it and Pretend you are near  Can you send me your kisses I still feel your touch And, oh, I need you so badly I want you so much  My days are so lonely Oh, my nights are so blue I'm here and I'm longing And I'm waiting for you  Now, I want you to (Send me some loving) Send me some of that loving, baby (Send it, I pray)  Send it, I, I, I pray (How can I love you) How in the world can I love you (When you're so far away) When you're so, so, so far away  (Send me your picture) Send me your picture, baby (Send it, my dear) Oh, send it, my dear  (So I can hold it) I want so badly to hold it (And pretend you are near) And I, I wanna pretend That you're near  (Send me some loving) Send your loving, baby (Send it, I pray) Oh, send it, I, I, I",0:00:00,
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/30513048/The+Beatles/Ain%27t+She+Sweet,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:00:00,
The Beatles,artist/The-Beatles/3644,What'd I Say,/lyric/34410269/The+Beatles/What%27d+I+Say,"Hey mama, don't you treat me wrong Come and love your daddy all night long All right, hey, hey, all right now  See the girl with the diamond ring She knows how to shake that thing All right, hey, hey, mmm, all right now  Ahhh, ohh, ahhh, ohh, ahhh, ohh, ohh  Make me feel so good, make me feel so good right now Make me feel so good, make me feel so good right now Make me feel so good, make me feel so good  Mmm, see the girl with the red dress on She can do the dog all night long All right, hmm what'd I say, tell me what'd I say  Tell me what'd I say, tell me what'd I say right now Tell me what'd I say, tell me what'd I say right now Tell me what'd I say, tell me what'd I say  Ahhh, ohh, ahhh, ohh, ahhh, ohh, ohh It's all right, it's all right right now Baby, it's all right, baby, it's all right right now Baby, it's all right, oh yeah!  Baby shake that thing, baby shake that thing right now Baby shake that thing, baby shake that thing right now Baby shake that thing, well I feel all right",0:02:41,2014
The Beatles,artist/The-Beatles/3644,I Saw Her Standing There,/lyric/30957706/The+Beatles/I+Saw+Her+Standing+There,"Well she was just seventeen You know what I mean And the way she looked Was way beyond compare So how could I dance with another, Oh, when I saw her standing there  Well she looked at me And I, I could see That before too long I'd fall in love with her She wouldn't dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there Oh, since I saw her standing there Yeah, well since I saw her standing there",0:00:00,
The Beatles,artist/The-Beatles/3644,I Want To Hold Your Hand,/lyric/30930274/The+Beatles/I+Want+To+Hold+Your+Hand,"Oh yeah I tell you somethin' I think you'll understand When I say that somethin' I want to hold your hand I want to hold your hand I want to hold your hand  Oh please say to me You'll let me be your man And please say to me You'll let me hold your hand Now, let me hold your hand I want to hold your hand  And when I touch you I feel happy inside It's such a feelin' that my love I can't hide I can't hide I can't hide  Yeah, you got that somethin' I think you'll understand When I say that somethin' I want to hold your hand I want to hold your hand I want to hold your hand  And when I touch you I feel happy inside It's such a feelin' that my love I can't hide I can't hide I can't hide  Yeah, you got that somethin' I think you'll understand When I feel that somethin' I want to hold your hand I want to hold your hand I want to hold your hand I want to hold your hand",0:02:27,2014
The Beatles,artist/The-Beatles/3644,I Want to Hold Your Hand [Mono],/lyric/30361012/The+Beatles/I+Want+to+Hold+Your+Hand+%5BMono%5D,"Oh yeah I tell you somethin' I think you'll understand When I say that somethin' I want to hold your hand I want to hold your hand I want to hold your hand  Oh please say to me You'll let me be your man And please say to me You'll let me hold your hand Now, let me hold your hand I want to hold your hand  And when I touch you I feel happy inside It's such a feelin' that my love I can't hide I can't hide I can't hide  Yeah, you got that somethin' I think you'll understand When I say that somethin' I want to hold your hand I want to hold your hand I want to hold your hand  And when I touch you I feel happy inside It's such a feelin' that my love I can't hide I can't hide I can't hide  Yeah, you got that somethin' I think you'll understand When I feel that somethin' I want to hold your hand I want to hold your hand I want to hold your hand I want to hold your hand",0:02:27,2014
The Beatles,artist/The-Beatles/3644,I Saw Her Standing There [Take 9] [Stereo] [Take],/lyric/35731399/The+Beatles/I+Saw+Her+Standing+There+%5BTake+9%5D+%5BStereo%5D+%5BTake%5D,"Well she was just seventeen You know what I mean And the way she looked Was way beyond compare So how could I dance with another, Oh, when I saw her standing there  Well she looked at me And I, I could see That before too long I'd fall in love with her She wouldn't dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there Oh, since I saw her standing there Yeah, well since I saw her standing there",0:00:00,
